race,circuit,year,lap,position,time,pit_time
Turkish Grand Prix,Istanbul Park,2020,14,3,127.347,NA
Turkish Grand Prix,Istanbul Park,2020,15,3,111.995,NA
Turkish Grand Prix,Istanbul Park,2020,16,3,105.353,NA
Turkish Grand Prix,Istanbul Park,2020,17,3,105.189,NA
Turkish Grand Prix,Istanbul Park,2020,18,6,120.327,22.518
Turkish Grand Prix,Istanbul Park,2020,19,8,119.67,NA
Turkish Grand Prix,Istanbul Park,2020,20,8,102.093,NA
Turkish Grand Prix,Istanbul Park,2020,21,8,101.479,NA
Turkish Grand Prix,Istanbul Park,2020,22,8,104.4,NA
Turkish Grand Prix,Istanbul Park,2020,23,8,103.546,NA
Turkish Grand Prix,Istanbul Park,2020,24,8,103.262,NA
Turkish Grand Prix,Istanbul Park,2020,25,8,103.483,NA
Turkish Grand Prix,Istanbul Park,2020,26,8,104.165,NA
Turkish Grand Prix,Istanbul Park,2020,27,8,103.637,NA
Turkish Grand Prix,Istanbul Park,2020,28,8,103.34,NA
Turkish Grand Prix,Istanbul Park,2020,29,8,102.803,NA
Turkish Grand Prix,Istanbul Park,2020,30,8,103.239,NA
Turkish Grand Prix,Istanbul Park,2020,31,8,104.017,NA
Turkish Grand Prix,Istanbul Park,2020,32,7,104.057,NA
Turkish Grand Prix,Istanbul Park,2020,33,7,102.444,NA
Turkish Grand Prix,Istanbul Park,2020,34,5,101.733,NA
Turkish Grand Prix,Istanbul Park,2020,35,4,102.092,NA
Turkish Grand Prix,Istanbul Park,2020,36,4,101.953,NA
Turkish Grand Prix,Istanbul Park,2020,37,3,102.324,NA
Turkish Grand Prix,Istanbul Park,2020,38,3,101.166,NA
Turkish Grand Prix,Istanbul Park,2020,39,3,102.565,NA
Turkish Grand Prix,Istanbul Park,2020,40,3,101.76,NA
Turkish Grand Prix,Istanbul Park,2020,41,3,102.293,NA
Turkish Grand Prix,Istanbul Park,2020,42,3,103.207,NA
Turkish Grand Prix,Istanbul Park,2020,43,4,106.109,22.787
Turkish Grand Prix,Istanbul Park,2020,44,7,116.618,NA
Turkish Grand Prix,Istanbul Park,2020,45,7,99.706,NA
Turkish Grand Prix,Istanbul Park,2020,46,7,100.797,NA
Turkish Grand Prix,Istanbul Park,2020,47,7,101.3,NA
Turkish Grand Prix,Istanbul Park,2020,48,7,100.527,NA
Turkish Grand Prix,Istanbul Park,2020,49,7,101.247,NA
Turkish Grand Prix,Istanbul Park,2020,50,7,100.786,NA
Turkish Grand Prix,Istanbul Park,2020,51,7,102.204,NA
Turkish Grand Prix,Istanbul Park,2020,52,6,98.729,NA
Turkish Grand Prix,Istanbul Park,2020,53,6,98.431,NA
Turkish Grand Prix,Istanbul Park,2020,54,6,99.83,NA
Turkish Grand Prix,Istanbul Park,2020,55,6,98.821,NA
Turkish Grand Prix,Istanbul Park,2020,56,6,102.824,NA
Turkish Grand Prix,Istanbul Park,2020,57,6,101.049,NA
Turkish Grand Prix,Istanbul Park,2020,58,6,100.665,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,1,2,129.912,1164.529
Bahrain Grand Prix,Bahrain International Circuit,2020,3,2,182.539,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,4,2,144.266,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,5,2,148.753,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,6,2,138.96,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,7,2,138.648,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,8,2,156.293,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,9,2,94.185,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,10,2,94.535,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,11,2,94.705,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,12,2,94.699,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,13,2,95.153,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,14,2,95.2,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,15,2,95.052,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,16,2,95.589,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,17,2,95.258,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,18,2,95.932,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,19,2,95.729,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,20,1,98.1,24.622
Bahrain Grand Prix,Bahrain International Circuit,2020,21,2,114.175,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,22,2,93.085,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,23,2,93.781,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,24,2,93.507,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,25,2,93.873,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,26,2,93.87,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,27,2,93.809,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,28,2,94.106,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,29,2,94.323,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,30,2,94.325,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,31,2,94.551,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,32,2,94.387,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,33,2,94.987,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,34,2,97.439,26.95
Bahrain Grand Prix,Bahrain International Circuit,2020,35,3,115.512,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,36,2,92.663,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,37,2,92.727,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,38,2,93.085,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,39,2,92.989,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,40,2,93.683,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,41,2,92.73,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,42,2,93.217,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,43,2,93.402,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,44,2,93.866,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,45,2,94.123,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,46,2,96.307,23.906
Bahrain Grand Prix,Bahrain International Circuit,2020,47,2,113.625,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,48,2,92.014,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,49,2,92.671,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,50,2,92.091,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,51,2,92.859,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,52,2,92.309,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,53,2,93.072,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,54,2,92.047,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,55,2,132.874,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,56,2,131.331,NA
Bahrain Grand Prix,Bahrain International Circuit,2020,57,2,146.689,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,1,1,103.833,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,2,1,102.292,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,3,1,102.207,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,4,1,102.45,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,5,1,102.652,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,6,1,102.562,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,7,1,102.651,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,8,1,102.506,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,9,1,102.461,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,10,1,126.235,21.289
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,11,1,156.851,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,12,1,161.381,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,13,1,157.752,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,14,1,100.958,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,15,1,101.153,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,16,1,101.315,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,17,1,101.571,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,18,1,101.427,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,19,1,101.423,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,20,1,101.56,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,21,1,101.462,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,22,1,101.25,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,23,1,101.4,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,24,1,101.579,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,25,1,101.653,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,26,1,101.357,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,27,1,101.362,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,28,1,101.318,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,29,1,101.491,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,30,1,101.296,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,31,1,101.281,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,32,1,101.254,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,33,1,101.162,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,34,1,101.201,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,35,1,101.455,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,36,1,101.565,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,37,1,101.725,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,38,1,102.119,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,39,1,101.334,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,40,1,101.228,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,41,1,101.18,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,42,1,101.421,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,43,1,101.569,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,44,1,101.546,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,45,1,101.621,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,46,1,101.367,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,47,1,101.65,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,48,1,101.982,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,49,1,102.033,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,50,1,101.805,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,51,1,101.838,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,52,1,101.497,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,53,1,101.596,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,54,1,101.626,NA
Abu Dhabi Grand Prix,Yas Marina Circuit,2020,55,1,102.182,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,1,1,118.245,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,2,1,142.406,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,3,1,158.001,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,4,1,104.343,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,5,1,104.629,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,6,1,95.982,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,7,1,95.902,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,8,1,96.032,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,9,1,96.012,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,10,1,96.175,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,11,1,96.179,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,12,1,96.592,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,13,1,96.291,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,14,1,96.88,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,15,1,96.924,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,16,1,97.033,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,17,1,99.153,24.767
Bahrain Grand Prix,Bahrain International Circuit,2021,18,2,115.532,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,19,2,94.421,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,20,2,94.87,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,21,2,94.829,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,22,2,95.159,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,23,2,95.122,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,24,2,95.207,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,25,2,95.044,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,26,2,94.958,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,27,2,95.118,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,28,1,95.126,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,29,1,95.282,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,30,1,95.476,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,31,1,95.054,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,32,1,95.378,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,33,1,95.286,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,34,1,95.638,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,35,1,95.593,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,36,1,95.721,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,37,1,95.62,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,38,1,95.921,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,39,1,97.828,23.848
Bahrain Grand Prix,Bahrain International Circuit,2021,40,2,113.437,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,41,2,93.228,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,42,2,93.45,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,43,2,93.231,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,44,2,93.594,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,45,2,94.056,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,46,2,93.894,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,47,2,94.092,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,48,2,93.818,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,49,2,93.576,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,50,2,93.893,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,51,2,93.964,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,52,2,94.669,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,53,2,96.413,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,54,2,95.073,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,55,2,94.565,NA
Bahrain Grand Prix,Bahrain International Circuit,2021,56,2,94.727,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,1,1,98.603,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,2,1,149.163,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,3,1,143.247,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,4,1,140.332,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,5,1,145.691,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,6,1,140.804,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,7,1,96.303,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,8,1,92.925,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,9,1,90.953,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,10,1,90.13,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,11,1,89.168,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,12,1,88.814,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,13,1,88.119,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,14,1,87.74,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,15,1,87.059,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,16,1,86.597,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,17,1,86.605,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,18,1,87.002,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,19,1,87.068,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,20,1,87.097,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,21,1,88.626,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,22,1,88.257,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,23,1,89.532,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,24,1,89.794,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,25,1,88.967,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,26,1,88.182,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,27,2,91.736,29.809
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,28,3,111.252,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,29,1,84.169,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,30,1,86.433,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,31,1,82.954,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,32,1,104.215,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,33,1,144.051,1621.361
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,35,1,83.743,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,36,1,81.006,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,37,1,80.353,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,38,1,79.726,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,39,1,79.579,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,40,1,78.935,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,41,1,78.786,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,42,1,78.68,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,43,1,78.529,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,44,1,78.403,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,45,1,78.284,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,46,1,78.011,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,47,1,78.161,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,48,1,78.087,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,49,1,78.171,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,50,1,78.576,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,51,1,78.158,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,52,1,77.963,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,53,1,77.937,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,54,1,77.766,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,55,1,77.803,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,56,1,77.909,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,57,1,78.396,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,58,1,78.032,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,59,1,77.993,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,60,1,77.524,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,61,1,78.261,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,62,1,77.526,NA
Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,2021,63,1,77.972,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,1,3,86.704,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,2,3,108.275,22.718
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,3,3,142.886,22.104
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,4,3,135.089,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,5,3,120.539,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,6,3,128.636,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,7,2,84.011,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,8,2,83.166,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,9,2,83.146,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,10,2,83.631,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,11,3,84.704,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,12,3,82.568,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,13,3,82.928,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,14,3,83.037,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,15,3,82.737,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,16,3,82.616,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,17,3,83.118,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,18,3,82.61,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,19,3,82.581,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,20,3,83.617,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,21,3,83.453,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,22,3,82.982,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,23,3,82.55,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,24,3,82.813,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,25,3,82.448,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,26,3,82.19,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,27,3,82.596,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,28,3,82.534,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,29,3,82.253,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,30,3,82.293,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,31,3,82.478,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,32,3,82.342,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,33,3,82.341,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,34,3,81.934,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,35,3,85.6,26.743
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,36,4,103.759,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,37,3,82.033,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,38,3,81.664,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,39,3,81.68,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,40,3,81.649,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,41,3,82.045,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,42,3,81.653,NA
Portuguese Grand Prix,Autódromo Internacional do Algarve,2021,43,3,81.951,NA
